pmid	doi	title	Hugo_Symbol
29296751	10.1182/bloodadvances.2016003921	A novel CXCR4 antagonist IgG1 antibody (PF-06747143) for the treatment of hematologic malignancies.	CXCR4
29272530	10.1093/molehr/gax067	Formyl peptide receptor-2 is decreased in foetal growth restriction and contributes to placental dysfunction.	CXCR4
29222280	10.1182/asheducation-2017.1.365	Toward personalized treatment in Waldenström macroglobulinemia.	CXCR4
29156704	10.18632/oncotarget.18844	ACKR3 expression on diffuse large B cell lymphoma is required for tumor spreading and tissue infiltration.	CXCR4
29153094	10.1016/j.cancergen.2017.09.002	Differences between chronic lymphocytic leukaemia and small lymphocytic lymphoma cells by proteomic profiling and SNP microarray analysis.	CXCR4
29117236	10.1371/journal.pone.0187684	Effects of CD49d-targeted antisense-oligonucleotide on α4 integrin expression and function of acute lymphoblastic leukemia cells: Results of in vitro and in vivo studies.	CXCR4
29025291	10.1556/650.2017.30868	[Waldenström's macroglobulinemia and its individualized therapy options].	CXCR4
28952842	10.1080/10428194.2017.1379077	Clinical significance of chemokine receptor CXCR4 and mammalian target of rapamycin (mTOR) expression in patients with diffuse large B-cell lymphoma.	CXCR4
28916148	10.1016/j.ymeth.2017.09.002	Chemokine receptor - Directed imaging and therapy.	CXCR4
28903575	10.14735/amko20172S81	Diagnostic Tools of Waldenströms Macroglobulinemia - Best Possibilities for Non-invasive and Long-term Disease Monitoring.	CXCR4
28877839	10.3881/j.issn.1000-503X.2017.04.019	Significances of MYD88<sup>L265P</sup> and CXCR4<sup>WHIM</sup> Mutations in Waldenstrom Macroglobulinemia.	CXCR4
28830639	10.1016/j.blre.2017.08.006	T cell acute lymphoblastic leukemia (T-ALL): New insights into the cellular origins and infiltration mechanisms common and unique among hematologic malignancies.	CXCR4
28744319	10.7150/thno.19119	[<sup>177</sup>Lu]pentixather: Comprehensive Preclinical Characterization of a First CXCR4-directed Endoradiotherapeutic Agent.	CXCR4
28699226	10.1111/imm.12792	Epstein-Barr virus (EBV) provides survival factors to EBV<sup>+</sup> diffuse large B-cell lymphoma (DLBCL) lines and modulates cytokine induced specific chemotaxis in EBV<sup>+</sup>  DLBCL.	CXCR4
28694325	10.1182/blood-2017-03-770982	TCR-CXCR4 signaling stabilizes cytokine mRNA transcripts via a PREX1-Rac1 pathway: implications for CTCL.	CXCR4
28646116	10.1182/blood-2016-10-747303	Tonic B-cell receptor signaling in diffuse large B-cell lymphoma.	CXCR4
28641630	10.7534/j.issn.1009-2137.2017.03.021	[SDF-1α/CXCR4 Mediated Drug Resistance Can be Reversed by Ibrutinib in Acute Lymphoblastic Leukemia].	CXCR4
28631842	10.1002/jca.21563	UK consensus statement on the use of plerixafor to facilitate autologous peripheral blood stem cell collection to support high-dose chemoradiotherapy for patients with malignancy.	CXCR4
28619846	10.3324/haematol.2016.159517	Acute lymphoblastic leukemia cells create a leukemic niche without affecting the CXCR4/CXCL12 axis.	CXCR4
28617062	10.1080/17474086.2017.1343661	Novel approaches to targeting MYD88 in Waldenström macroglobulinemia.	CXCR4
28577295	10.1186/s13550-017-0294-z	Response assessment with the CXCR4-directed positron emission tomography tracer [<sup>68</sup>Ga]Pentixafor in a patient with extranodal marginal zone lymphoma of the orbital cavities.	CXCR4
28533307	10.1182/blood-2017-04-776740	SOX11 promotes tumor protective microenvironment interactions through CXCR4 and FAK regulation in mantle cell lymphoma.	CXCR4
28409853	10.1002/pbc.26414	A phase 1 study of the CXCR4 antagonist plerixafor in combination with high-dose cytarabine and etoposide in children with relapsed or refractory acute leukemias or myelodysplastic syndrome: A Pediatric Oncology Experimental Therapeutics Investigators' Consortium study (POE 10-03).	CXCR4
28373366	10.1158/1078-0432.CCR-16-3202	Correction: ROS-Induced CXCR4 Signaling Regulates Mantle Cell Lymphoma (MCL) Cell Survival and Drug Resistance in the Bone Marrow Microenvironment via Autophagy.	CXCR4
28366781	10.1016/j.clml.2017.02.028	Waldenström Macroglobulinemia: Review of Pathogenesis and Management.	CXCR4
28357672	10.1007/978-1-4939-6872-5_15	Overview of Targeted Therapies for Adult T-Cell Leukemia/Lymphoma.	CXCR4
28353016	10.1007/s11899-017-0380-3	New Therapeutic Strategies in Acute Lymphocytic Leukemia.	CXCR4
28331368	10.2147/CMAR.S94059	New developments in the management of Waldenström macroglobulinemia.	CXCR4
28282510	10.1016/j.hemonc.2017.01.002	CXCR4 (CD184) expression on stem cell harvest and CD34<sup>+</sup> cells post-transplant.	CXCR4
28281555	10.1038/modpathol.2017.5	NF-κB p50 activation associated with immune dysregulation confers poorer survival for diffuse large B-cell lymphoma patients with wild-type p53.	CXCR4
28280994	10.1007/s00277-017-2968-z	Detection of MYD88 L265P and WHIM-like CXCR4 mutation in patients with IgM monoclonal gammopathy related disease.	CXCR4
28235842	10.1182/blood-2017-01-761726	Acquired mutations associated with ibrutinib resistance in Waldenström macroglobulinemia.	CXCR4
28231592	10.1159/000455706	CXCR4: A New Player in an Old Scene?	CXCR4
28157211	10.1038/srep41959	Platelet activating factor-induced expression of p21 is correlated with histone acetylation.	CXCR4
28064239	10.1182/blood-2016-07-729954	Recurrent somatic mutations affecting B-cell receptor signaling pathway genes in follicular lymphoma.	CXCR4
28056298	10.3760/cma.j.issn.0529-5807.2016.12.005	[Significance of CXCL12/CXCR4 expression in T-lymphoblastic lymphoma/leukemia].	CXCR4
29527563	10.1186/s41181-016-0020-6	[<sup>64</sup>Cu]NOTA-pentixather enables high resolution PET imaging of CXCR4 expression in a preclinical lymphoma model.	CXCR4
27909810	10.1007/s00432-016-2312-3	Erratum to: Differential somatostatin and CXCR4 chemokine receptor expression in MALT-type lymphoma of gastric and extragastric origin.	CXCR4
27905841	10.1089/apc.2016.0245	Cell-Delivered Entry Inhibitors for HIV-1: CCR5 Downregulation and Blocking Virus/Membrane Fusion in Defending the Host Cell Population.	CXCR4
27905003	10.1007/s12185-016-2156-2	New agents in HSC mobilization.	CXCR4
27890075	10.1016/j.leukres.2016.10.008	Clone-specific MYD88 L265P and CXCR4 mutation status can provide clinical utility in suspected Waldenström macroglobulinemia/lymphoplasmacytic lymphoma.	CXCR4
27840426	10.1038/leu.2016.330	Genetic characterization of MYD88-mutated lymphoplasmacytic lymphoma in comparison with MYD88-mutated chronic lymphocytic leukemia.	CXCR4
27825467	10.1016/j.beha.2016.08.021	Future therapeutic options for patients with Waldenström macroglobulinemia.	CXCR4
27825462	10.1016/j.beha.2016.08.019	Targeting cell adhesion and homing as strategy to cure Waldenström's macroglobulinemia.	CXCR4
27825458	10.1016/j.beha.2016.09.001	Learning from Waldenstrom Macroglobulinemia.	CXCR4
27799525	10.1073/pnas.1615258113	Expression of HIV-1 matrix protein p17 and association with B-cell lymphoma in HIV-1 transgenic mice.	CXCR4
27735212	10.1080/10428194.2016.1239261	Upfront use of plerixafor and granulocyte-colony stimulating factor (GCSF) for stem cell mobilization in patients with multiple myeloma: efficacy and analysis of risk factors associated with poor stem cell collection efficiency.	CXCR4
27725861		Suppression of chronic lymphocytic leukemia progression by CXCR4 inhibitor WZ811.	CXCR4
27686375	10.3324/haematol.2016.147744	The role of ZAP70 kinase in acute lymphoblastic leukemia infiltration into the central nervous system.	CXCR4
27655427	10.1186/s13550-016-0227-2	Preclinical evaluation of [(68)Ga]NOTA-pentixafor for PET imaging of CXCR4 expression in vivo - a comparison to [(68)Ga]pentixafor.	CXCR4
27598329	10.1080/17460441.2016.1233176	Drug design strategies focusing on the CXCR4/CXCR7/CXCL12 pathway in leukemia and lymphoma.	CXCR4
27544389	10.1007/s00432-016-2220-6	Differential somatostatin and CXCR4 chemokine receptor expression in MALT-type lymphoma of gastric and extragastric origin.	CXCR4
27461063	10.1038/leu.2016.202	Idelalisib sensitivity and mechanisms of disease progression in relapsed TCF3-PBX1 acute lymphoblastic leukemia.	CXCR4
31360080	10.2147/BLCTT.S84157	Waldenström macroglobulinemia: biology, genetics, and therapy.	CXCR4
27381622	10.1093/jnci/djw131	Role of Myeloma-Derived MIF in Myeloma Cell Adhesion to Bone Marrow and Chemotherapy Response.	CXCR4
27374031	10.1016/j.medcli.2016.05.019	[Mobilization of peripheral blood stem cells with plerixafor in poor mobilizer patients].	CXCR4
27307990	10.1186/s40364-016-0067-2	The CXCR4 antagonist plerixafor enhances the effect of rituximab in diffuse large B-cell lymphoma cell lines.	CXCR4
27297662	10.1038/ncomms11889	Homeobox NKX2-3 promotes marginal-zone lymphomagenesis by activating B-cell receptor signalling and shaping lymphocyte dynamics.	CXCR4
27268124	10.1016/j.clml.2016.04.014	Clinical Validation of a CXCR4 Mutation Screening Assay for Waldenstrom Macroglobulinemia.	CXCR4
30042959	10.18383/j.tom.2016.00130	First <sup>18</sup>F-Labeled Pentixafor-Based Imaging Agent for PET Imaging of CXCR4 Expression In Vivo.	CXCR4
27135782	10.1002/pbc.26035	CXCR4 Overexpression is a Poor Prognostic Factor in Pediatric Acute Myeloid Leukemia With Low Risk: A Report From the Japanese Pediatric Leukemia/Lymphoma Study Group.	CXCR4
27090170	10.1016/j.blre.2016.02.003	FDG-PET imaging in hematological malignancies.	CXCR4
27071778	10.1111/bjh.14075	Effects of pharmacological and genetic disruption of CXCR4 chemokine receptor function in B-cell acute lymphoblastic leukaemia.	CXCR4
26996301	10.1016/j.canlet.2016.02.033	Mesenchymal stem cells generate pericytes to promote tumor recurrence via vasculogenesis after stereotactic body radiation therapy.	CXCR4
26969772	10.1016/j.bjhh.2015.07.011	Hematopoietic progenitor cell mobilization for autologous transplantation - a literature review.	CXCR4
26954567	10.1371/journal.pone.0150585	Inhibition of CXCR4 by LY2624587, a Fully Humanized Anti-CXCR4 Antibody Induces Apoptosis of Hematologic Malignancies.	CXCR4
26942591	10.1007/s11864-016-0391-7	Waldenstrom Macroglobulinemia: Familial Predisposition and the Role of Genomics in Prognosis and Treatment Selection.	CXCR4
26931577	10.1189/jlb.5MA0915-394R	Role of CXCR4-mediated bone marrow colonization in CNS infiltration by T cell acute lymphoblastic leukemia.	CXCR4
26901808	10.1080/10245332.2015.1125078	Angiopoietins in the bone marrow microenvironment of acute lymphoblastic leukemia.	CXCR4
26885608	10.18632/oncotarget.7320	Hedgehog inhibitors selectively target cell migration and adhesion of mantle cell lymphoma in bone marrow microenvironment.	CXCR4
26755907	10.5114/pdia.2015.48034	Expression of CXCR4 and CXCL12 and their correlations to the cell proliferation and angiogenesis in mycosis fungoides.	CXCR4
26659815	10.1111/bjh.13897	Clonal architecture of CXCR4 WHIM-like mutations in Waldenström Macroglobulinaemia.	CXCR4
26635033	10.3324/haematol.2015.137265	Ibrutinib and idelalisib target B cell receptor- but not CXCL12/CXCR4-controlled integrin-mediated adhesion in Waldenström macroglobulinemia.	CXCR4
26554889	10.1097/MOH.0000000000000200	Plerixafor for stem cell mobilization: the current status.	CXCR4
26369824	10.2174/1568026615666150915120218	Drug Design Targeting the CXCR4/CXCR7/CXCL12 Pathway.	CXCR4
26360610	10.18632/oncotarget.5094	POL5551, a novel and potent CXCR4 antagonist, enhances sensitivity to chemotherapy in pediatric ALL.	CXCR4
26350264	10.1158/1078-0432.CCR-15-0987	ROS-Induced CXCR4 Signaling Regulates Mantle Cell Lymphoma (MCL) Cell Survival and Drug Resistance in the Bone Marrow Microenvironment via Autophagy.	CXCR4
26320102	10.1182/blood-2015-02-628560	CD9, a key actor in the dissemination of lymphoblastic leukemia, modulating CXCR4-mediated migration via RAC1 signaling.	CXCR4
26303343	10.1159/000435769	Plerixafor (Mozobil): A Stem Cell-Mobilizing Agent for Transplantation in Lymphoma Patients Predicted to Be Poor Mobilizers - A Pilot Study.	CXCR4
26194765	10.1182/blood-2015-04-640805	Lectin binding to surface Ig variable regions provides a universal persistent activating signal for follicular lymphoma cells.	CXCR4
26175195	10.1016/j.mehy.2015.07.005	Plerixafor may treat intractable post-herpetic neuralgia.	CXCR4
26170971	10.3892/ol.2015.3182	SGK3 (CISK) may induce tumor angiogenesis (Hypothesis).	CXCR4
26153511	10.1111/ejh.12626	Similar chemokine receptor profiles in lymphomas with central nervous system involvement - possible biomarkers for patient selection for central nervous system prophylaxis, a retrospective study.	CXCR4
26138997	10.1586/17474086.2015.1061427	Ibrutinib for the treatment of Waldenström macroglobulinemia.	CXCR4
26058076	10.1016/j.ccell.2015.05.003	CXCR4 Is Required for Leukemia-Initiating Cell Activity in T Cell Acute Lymphoblastic Leukemia.	CXCR4
26058075	10.1016/j.ccell.2015.05.002	CXCL12-Producing Vascular Endothelial Niches Control Acute T Cell Leukemia Maintenance.	CXCR4
26058071	10.1016/j.ccell.2015.05.011	T-ALL: Home Is where the CXCL12 Is.	CXCR4
26031918	10.1182/blood-2015-02-628677	Antileukemia activity of the novel peptidic CXCR4 antagonist LY2510924 as monotherapy and in combination with chemotherapy.	CXCR4
25938000	10.1186/s40164-015-0004-3	Immunohistochemical analysis indicates that the anatomical location of B-cell non-Hodgkin's lymphoma is determined by differentially expressed chemokine receptors, sphingosine-1-phosphate receptors and integrins.	CXCR4
25882617	10.1016/j.blre.2015.03.001	Waldenström macroglobulinemia: What a hematologist needs to know.	CXCR4
25878069	10.1093/glycob/cwv022	Interference with the CXCL12/CXCR4 axis as potential antitumor strategy: superiority of a sulfated galactofucan from the brown alga Saccharina latissima and fucoidan over heparins.	CXCR4
25853860	10.1371/journal.pone.0122338	Immunophenotyping of Waldenströms macroglobulinemia cell lines reveals distinct patterns of surface antigen expression: potential biological and therapeutic implications.	CXCR4
25825601	10.7150/thno.11251	Disclosing the CXCR4 expression in lymphoproliferative diseases by targeted molecular imaging.	CXCR4
25819228	10.1111/bjh.13361	MYD88 L265P and CXCR4 mutations in lymphoplasmacytic lymphoma identify cases with high disease activity.	CXCR4
25704881	10.18632/oncotarget.3343	Dysregulated CXCR4 expression promotes lymphoma cell survival and independently predicts disease progression in germinal center B-cell-like diffuse large B-cell lymphoma.	CXCR4
25688243	10.3389/fimmu.2015.00012	Chemokine receptor-specific antibodies in cancer immunotherapy: achievements and challenges.	CXCR4
25681335	10.4049/jimmunol.1402610	Bortezomib inhibits expression of TGF-β1, IL-10, and CXCR4, resulting in decreased survival and migration of cutaneous T cell lymphoma cells.	CXCR4
25679974		Waldenström macroglobulinemia.	CXCR4
25655610	10.1007/978-3-319-13150-4_7	Biology, prognosis, and therapy of Waldenström Macroglobulinemia.	CXCR4
25644173	10.1186/s12943-014-0285-x	Genome-wide analyses identify KLF4 as an important negative regulator in T-cell acute lymphoblastic leukemia through directly inhibiting T-cell associated genes.	CXCR4
25643939	10.1111/bjh.13293	Absence of CXCR4 mutations but high incidence of double mutant in CD79A/B and MYD88 in primary central nervous system lymphoma.	CXCR4
25572297	10.1007/s00018-014-1830-x	CXCL12/CXCR4 axis in the pathogenesis of acute lymphoblastic leukemia (ALL): a possible therapeutic target.	CXCR4
25571787	10.1016/j.hemonc.2014.11.007	Plerixafor in the treatment of progenitor cell mobilization failure: First experience in Algeria.	CXCR4
25550696	10.4110/in.2014.14.6.296	Simultaneous Inhibition of CXCR4 and VLA-4 Exhibits Combinatorial Effect in Overcoming Stroma-Mediated Chemotherapy Resistance in Mantle Cell Lymphoma Cells.	CXCR4
25547652	10.3109/10428194.2014.999328	VLA-4 and CXCR4 overexpression in bone marrow of an aleukemic B-cell acute lymphoblastic leukemia presenting with osteolytic bone lesions.	CXCR4
25504752	10.1158/1535-7163.MCT-14-0850	Identification of LY2510924, a novel cyclic peptide CXCR4 antagonist that exhibits antitumor activities in solid tumor and breast cancer metastatic models.	CXCR4
25378977	10.3904/kjim.2014.29.6.785	Clinical significance of nuclear factor κB and chemokine receptor CXCR4 expression in patients with diffuse large B-cell lymphoma who received rituximab-based therapy.	CXCR4
25333254	10.18632/oncotarget.2407	Plerixafor as a chemosensitizing agent in pediatric acute lymphoblastic leukemia: efficacy and potential mechanisms of resistance to CXCR4 inhibition.	CXCR4
25236359	10.1179/2295333714Y.0000000077	Plerixafor prescription modalities in autologous haematopoietic stem cell mobilization in Belgium.	CXCR4
25232031	10.1158/1541-7786.MCR-14-0150	Hypoxia promotes dissemination and colonization in new bone marrow niches in Waldenström macroglobulinemia.	CXCR4
25231113	10.1002/path.4446	CXCR4 expression enhances diffuse large B cell lymphoma dissemination and decreases patient survival.	CXCR4
25201756	10.1016/j.exphem.2014.08.006	Rictor/mammalian target of rapamycin 2 regulates the development of Notch1 induced murine T-cell acute lymphoblastic leukemia via forkhead box O3.	CXCR4
25197663	10.1155/2014/835138	New insights in the mobilization of hematopoietic stem cells in lymphoma and multiple myeloma patients.	CXCR4
25072364	10.1097/MPH.0000000000000220	Chemotherapy-induced alteration of SDF-1/CXCR4 expression in bone marrow-derived mesenchymal stem cells from adolescents and young adults with acute lymphoblastic leukemia.	CXCR4
25070183	10.3892/mmr.2014.2425	Administration of a plasmid that expresses SDF-1α affects the oncogenic potential of mouse bcr-abl-transformed cells.	CXCR4
25066861	10.1016/j.semcancer.2014.07.004	Understanding and exploiting 5T4 oncofoetal glycoprotein expression.	CXCR4
24917186	10.1186/1471-2407-14-418	B-cell lymphoma 6 protein stimulates oncogenicity of human breast cancer cells.	CXCR4
24859274	10.1371/journal.pone.0098194	Decreased expression of CXCR4 chemokine receptor in bone marrow after chemotherapy in patients with non-Hodgkin lymphomas is a good prognostic factor.	CXCR4
24799524	10.1158/1078-0432.CCR-14-0154	Disruption of follicular dendritic cells-follicular lymphoma cross-talk by the pan-PI3K inhibitor BKM120 (Buparlisib).	CXCR4
24725174	10.1111/bjd.13054	Expression dynamics of CXCL12 and CXCR4 during the progression of mycosis fungoides.	CXCR4
24711662	10.1182/blood-2014-03-564583	C1013G/CXCR4 acts as a driver mutation of tumor progression and modulator of drug resistance in lymphoplasmacytic lymphoma.	CXCR4
24697337	10.1111/bjh.12883	Disturbed CXCR4/CXCL12 axis in paediatric precursor B-cell acute lymphoblastic leukaemia.	CXCR4
24680978	10.1016/j.bbmt.2014.03.019	Polymorphism of CD44 influences the efficacy of CD34(+) cells mobilization in patients with hematological malignancies.	CXCR4
24677543	10.1182/blood-2013-12-545954	Human t(14;18)positive germinal center B cells: a new step in follicular lymphoma pathogenesis?	CXCR4
24589157	10.1016/j.clml.2014.01.004	Extramedullary B lymphoblastic leukemia/lymphoma (B-ALL/B-LBL): a diagnostic challenge.	CXCR4
24497931	10.1371/journal.pone.0085926	CXCR7 is highly expressed in acute lymphoblastic leukemia and potentiates CXCR4 response to CXCL12.	CXCR4
24415962	10.1159/000354229	Current clinical indications for plerixafor.	CXCR4
24366360	10.1182/blood-2013-09-525808	The genomic landscape of Waldenstrom macroglobulinemia is characterized by highly recurring MYD88 and WHIM-like CXCR4 mutations, and small somatic deletions associated with B-cell lymphomagenesis.	CXCR4
24329982	10.1111/trf.12516	High-dose methotrexate in the mobilization of hematopoietic stem cells for patients with non-Hodgkin's lymphoma: a twelve-year study in a single center.	CXCR4
24239175	10.1016/j.leukres.2013.10.016	High CXCR4 and low VLA-4 expression predicts poor survival in adults with acute lymphoblastic leukemia.	CXCR4
24179472	10.1159/000354132	Physiology and pharmacology of plerixafor.	CXCR4
24149438	10.4161/cbt.26607	Role of chemokines and their receptors in chronic lymphocytic leukemia: function in microenvironment and targeted therapy.	CXCR4
24128272	10.1111/trf.12459	Prospective study of mobilization kinetics up to 18 hours after late-afternoon dosing of plerixafor.	CXCR4
24118008	10.1111/trf.12434	Engraftment and outcome after autologous stem cell transplantation in plerixafor-mobilized non-Hodgkin's lymphoma patients.	CXCR4
24117899	10.1111/trf.12429	Partial engraftment following plerixafor rescue after failed sibling donor peripheral blood stem cell harvest.	CXCR4
24035716	10.1016/j.clml.2013.05.013	CXC chemokine receptor 4 expression, CXC chemokine receptor 4 activation, and wild-type nucleophosmin are independently associated with unfavorable prognosis in patients with acute myeloid leukemia.	CXCR4
24018164	10.1016/j.semcancer.2013.08.011	The microenvironment in chronic lymphocytic leukemia (CLL) and other B cell malignancies: insight into disease biology and new targeted therapies.	CXCR4
23973876	10.1016/j.cellimm.2013.07.016	Enhanced anticancer efficacy of snake venom combined with silica nanoparticles in a murine model of human multiple myeloma: molecular targets for cell cycle arrest and apoptosis induction.	CXCR4
23949965	10.1002/hon.2090	Phenotype profiling of primary testicular diffuse large B-cell lymphomas.	CXCR4
23943384	10.1007/s11912-013-0332-6	Therapeutic options for adult T-cell leukemia/lymphoma.	CXCR4
23940282	10.1182/blood-2013-02-482125	Egress of CD19(+)CD5(+) cells into peripheral blood following treatment with the Bruton tyrosine kinase inhibitor ibrutinib in mantle cell lymphoma patients.	CXCR4
23811005	10.1016/j.freeradbiomed.2013.06.018	Therapeutic efficacy and molecular mechanisms of snake (Walterinnesia aegyptia) venom-loaded silica nanoparticles in the treatment of breast cancer- and prostate cancer-bearing experimental mouse models.	CXCR4
23781769	10.1111/trf.12265	Factors affecting successful mobilization with plerixafor: an Italian prospective survey in 215 patients with multiple myeloma and lymphoma.	CXCR4
23754844	10.1158/1541-7786.MCR-13-0114	Dynamic chemotherapy-induced upregulation of CXCR4 expression: a mechanism of therapeutic resistance in pediatric AML.	CXCR4
23713454	10.3109/10428194.2013.809079	Successful and safe stem cell mobilization using plerixafor in a patient with Philadelphia chromosome-positive acute lymphoblastic leukemia.	CXCR4
23698254	10.1097/CAD.0b013e328360cd8c	Plerixafor and autologous stem cell transplantation: impressive result in a chemoresistant testicular cancer patient treated with high-dose chemotherapy.	CXCR4
23637121	10.1158/1078-0432.CCR-12-3015	Targeting the CD20 and CXCR4 pathways in non-hodgkin lymphoma with rituximab and high-affinity CXCR4 antagonist BKT140.	CXCR4
23628037	10.7534/j.issn.1009-2137.2013.02.025	[Expressions of VEGF and CXCR4 in diffuse large B cell lymphoma and their clinical significances].	CXCR4
23405135	10.1371/journal.pone.0055324	Horizontal transmission of malignancy: in-vivo fusion of human lymphomas with hamster stroma produces tumors retaining human genes and lymphoid pathology.	CXCR4
23295736	10.1038/leu.2012.358	U-2932: two clones in one cell line, a tool for the study of clonal evolution.	CXCR4
23294096	10.1111/bjh.12205	MLL-rearranged acute lymphoblastic leukaemia stem cell interactions with bone marrow stroma promote survival and therapeutic resistance that can be overcome with CXCR4 antagonism.	CXCR4
23251606	10.1371/journal.pone.0051661	Cellular and molecular mechanisms underlie the anti-tumor activities exerted by Walterinnesia aegyptia venom combined with silica nanoparticles against multiple myeloma cancer cell types.	CXCR4
23238991	10.1007/s10495-012-0787-1	Snake (Walterinnesia aegyptia) venom-loaded silica nanoparticles induce apoptosis and growth arrest in human prostate cancer cells.	CXCR4
23234751		[Hematopoietic cells raising with plerixafor in non-Hodgkin lymphoma].	CXCR4
23213054	10.1158/1078-0432.CCR-12-2333	BMS-936564/MDX-1338: a fully human anti-CXCR4 antibody induces apoptosis in vitro and shows antitumor activity in vivo in hematologic malignancies.	CXCR4
23178377	10.1016/j.exphem.2012.11.004	Plerixafor (AMD3100) induces prolonged mobilization of acute lymphoblastic leukemia cells and increases the proportion of cycling cells in the blood in mice.	CXCR4
23170195	10.4084/MJHID.2012.066	New strategies for stem cell mobilization.	CXCR4
23009155	10.1186/1750-1172-7-71	Description and outcome of a cohort of 8 patients with WHIM syndrome from the French Severe Chronic Neutropenia Registry.	CXCR4
22936065	10.1038/modpathol.2012.134	Chemokine receptors in gastric MALT lymphoma: loss of CXCR4 and upregulation of CXCR7 is associated with progression to diffuse large B-cell lymphoma.	CXCR4
22892553	10.1016/j.bbmt.2012.08.001	Toward a more rational policy for autologous hematopoietic stem cell mobilization.	CXCR4
22808135	10.1371/journal.pone.0040332	Genome-wide detection of genes targeted by non-Ig somatic hypermutation in lymphoma.	CXCR4
22796644	10.1016/j.bbmt.2012.07.002	Addition of plerixafor to mobilization regimens in autologous peripheral blood stem cell transplants does not affect the correlation of preharvest hematopoietic precursor cell enumeration with first-harvest CD34+ stem cell yield.	CXCR4
22740445	10.1182/blood-2012-03-415380	Identification of human germinal center light and dark zone cells and their relationship to human B-cell lymphomas.	CXCR4
22722314	10.1038/bjc.2012.272	PIM kinases are progression markers and emerging therapeutic targets in diffuse large B-cell lymphoma.	CXCR4
22608605	10.1016/j.clml.2012.04.003	Changes associated with lenalidomide treatment in the gene expression profiles of patients with del(5q).	CXCR4
22586443	10.1371/journal.pone.0033788	Single cell profiling of circulating tumor cells: transcriptional heterogeneity and diversity from breast cancer cell lines.	CXCR4
22541616		Recent advances in non-small cell lung cancer biology and clinical management.	CXCR4
22509798	10.1111/j.1365-2141.2012.09123.x	A rare fraction of drug-resistant follicular lymphoma cancer stem cells interacts with follicular dendritic cells to maintain tumourigenic potential.	CXCR4
22508288	10.1002/hep.25790	Recruitment mechanisms of primary and malignant B cells to the human liver.	CXCR4
22465758	10.1016/j.transci.2012.03.011	Pre-emptive plerixafor injection increases blood neutrophil, lymphocyte and monocyte counts in addition to CD34+ counts in patients with non-Hodgkin lymphoma mobilizing poorly with chemotherapy plus G-CSF: potential implications for apheresis and graft composition.	CXCR4
22420651	10.1186/1750-9378-7-6	HIV Co-receptor usage in HIV-related non-hodgkin's lymphoma.	CXCR4
22381519	10.1684/ejd.2012.1639	Decreased expression of homeostatic chemokine receptors in intravascular large B-cell lymphoma.	CXCR4
22373785	10.1038/leu.2012.54	Treatment of acute lymphoblastic leukemia with an rGel/BLyS fusion toxin.	CXCR4
22304442	10.1111/j.1537-2995.2011.03525.x	Blood graft lymphocyte subsets after plerixafor injection in non-Hodgkin's lymphoma patients mobilizing poorly with chemotherapy plus granulocyte-colony-stimulating factor.	CXCR4
22264762	10.1016/j.bmc.2011.12.052	Synthesis and in vitro evaluation of 68Ga-DOTA-4-FBn-TN14003, a novel tracer for the imaging of CXCR4 expression.	CXCR4
22231445	10.1038/onc.2011.604	STAP-2 interacts with and modulates BCR-ABL-mediated tumorigenesis.	CXCR4
22202080	10.2741/s288	Optimizing stem cell collection through CXCR4 antagonists.	CXCR4
22186993	10.1182/blood-2011-04-347518	Targeting CXCR4 with cell-penetrating pepducins in lymphoma and lymphocytic leukemia.	CXCR4
22174304	10.1182/blood-2011-10-386524	Can we build a better allograft?	CXCR4
22069486	10.1371/journal.pone.0027042	Identification of hepatic niche harboring human acute lymphoblastic leukemic cells via the SDF-1/CXCR4 axis.	CXCR4
21992403	10.1111/j.1600-0609.2011.01719.x	Plerixafor and Filgrastim XM02 (Tevagastrim) as a first line peripheral blood stem cell mobilisation strategy in patients with multiple myeloma and lymphoma candidated to autologous bone marrow transplantation.	CXCR4
21984373	10.1002/path.3015	Notch1 regulates chemotaxis and proliferation by controlling the CC-chemokine receptors 5 and 9 in T cell acute lymphoblastic leukaemia.	CXCR4
21981351	10.1111/j.1537-2995.2011.03349.x	Preemptive use of plerixafor in difficult-to-mobilize patients: an emerging concept.	CXCR4
21955498	10.4161/rna.8.6.16264	Transcriptional gene silencing of HIV-1 through promoter targeted RNA is highly specific.	CXCR4
21936770	10.3109/10428194.2011.625578	The G protein-coupled receptor CysLT1 mediates chemokine-like effects and prolongs survival in chronic lymphocytic leukemia.	CXCR4
21889797	10.1016/j.leukres.2011.08.001	Interactions between acute lymphoblastic leukemia and bone marrow stromal cells influence response to therapy.	CXCR4
21865343	10.1182/blood-2011-01-333682	ZAP-70 enhances migration of malignant B lymphocytes toward CCL21 by inducing CCR7 expression via IgM-ERK1/2 activation.	CXCR4
21861545	10.2165/11206040-000000000-00000	Plerixafor: a review of its use in stem-cell mobilization in patients with lymphoma or multiple myeloma.	CXCR4
21837928	10.2143/ACB.66.3.2062547	Plerixafor in poor stem cell mobilizers: the Belgian Compassionate Use Program.	CXCR4
21830996	10.3109/10428194.2011.613135	Disrupting the food chain in B cell lymphomas: co-operation between CXCR4 antagonists and antibodies.	CXCR4
21827503	10.1111/j.1537-2995.2011.03286.x	Hematopoietic stem cells from poor and good mobilizers are qualitatively equivalent.	CXCR4
