pmid	doi	title	Hugo_Symbol
28627691	10.3892/mmr.2017.6798	Scutellaria baicalensis Georgi induces caspase-dependent apoptosis via mitogen activated protein kinase activation and the generation of reactive oxygen species signaling pathways in MCF-7 breast cancer cells.	FAS
28625872	10.1016/j.fsi.2017.06.041	Decreased enteritis resistance ability by dietary low or excess levels of lipids through impairing the intestinal physical and immune barriers function of young grass carp (Ctenopharyngodon idella).	FAS
28610909	10.1016/j.imbio.2017.06.001	RIP1 has a role in CD40-mediated apoptosis in human follicular lymphoma cells.	FAS
28610850	10.1016/j.fsi.2017.06.032	Dietary myo-inositol deficiency decreased the growth performances and impaired intestinal physical barrier function partly relating to nrf2, jnk, e2f4 and mlck signaling in young grass carp (Ctenopharyngodon idella).	FAS
28595877	10.1016/j.bcp.2017.06.112	Lipoxygenase inhibitors protect acute lymphoblastic leukemia cells from ferroptotic cell death.	FAS
28586001	10.3892/mmr.2017.6678	Apoptosis is induced by docosahexaenoic acid in breast cancer cells via death receptor and mitochondria-mediated pathways.	FAS
28577176	10.1007/s00125-017-4316-1	Complement C5a induces mesenchymal stem cell apoptosis during the progression of chronic diabetic complications.	FAS
28529565	10.3892/ol.2017.5813	Prodelphinidins isolated from Chinese bayberry leaves induces apoptosis via the p53-dependent signaling pathways in OVCAR-3 human ovarian cancer cells.	FAS
28509416	10.1002/cyto.b.21533	The importance of CD39, CD43, CD81, and CD95 expression for differentiating B cell lymphoma by flow cytometry.	FAS
28494454	10.1159/000475884	Acceleration of Apoptosis by Extracellular Basic pH in a 3D Human Skin Equivalent System.	FAS
28489605	10.18632/oncotarget.17383	Genetic rearrangements result in altered gene expression and novel fusion transcripts in Sézary syndrome.	FAS
28454279	10.3892/ol.2016.5547	Anticancer activity of <i>Nelumbo nucifera</i> stamen extract in human colon cancer HCT-116 cells <i>in vitro</i>.	FAS
28454103	10.18632/oncotarget.16960	Subchronic arsenism-induced oxidative stress and inflammation contribute to apoptosis through mitochondrial and death receptor dependent pathways in chicken immune organs.	FAS
28450936	10.3892/etm.2017.4088	The traditional Korean herbal medicine Ga-Gam-Nai-Go-Hyan suppresses testosterone-induced benign prostatic hyperplasia by regulating inflammatory responses and apoptosis.	FAS
28428059	10.1016/j.fsi.2017.04.009	The decreased growth performance and impaired immune function and structural integrity by dietary iron deficiency or excess are associated with TOR, NF-κB, p38MAPK, Nrf2 and MLCK signaling in head kidney, spleen and skin of grass carp (Ctenopharyngodon idella).	FAS
28373431	10.21873/anticanres.11501	Caspase-6 Induces 7A6 Antigen Localization to Mitochondria During FAS-induced Apoptosis of Jurkat Cells.	FAS
28368239	10.17305/bjbms.2017.1961	Apoptosis of pancreatic β-cells in Type 1 diabetes.	FAS
28361387	10.1007/s12011-017-0992-4	Excess Manganese-Induced Apoptosis in Chicken Cerebrums and Embryonic Neurocytes.	FAS
29960293	10.1016/s0254-6272(17)30046-8	Effect of Icariin on apoptosis and expression of Fas, Fas ligand, B cell lymphoma, and Bcl-2-associated X protein in CD4+ T lymphocytesfrom patients with ankylosing spondylitis.	FAS
28356967	10.3892/ol.2016.5517	<i>Trametes robiniophila</i> may induce apoptosis and inhibit MMPs expression in the human gastric carcinoma cell line MKN-45.	FAS
28260084	10.3892/mmr.2017.6283	Toxicity study of oxalicumone A, derived from a marine-derived fungus Penicillium oxalicum, in cultured renal epithelial cells.	FAS
28206666	10.2340/00015555-2632	High Expression of Fas/CD95 on CD4+ Circulating T Cells: An Exclusion Criterion in the Diagnosis of Mycosis Fungoides?	FAS
28202635	10.3945/jn.116.240804	Short-Term Subclinical Zinc Deficiency in Weaned Piglets Affects Cardiac Redox Metabolism and Zinc Concentration.	FAS
28192254	10.1016/j.fsi.2017.02.007	Effect of dietary phosphorus deficiency on the growth, immune function and structural integrity of head kidney, spleen and skin in young grass carp (Ctenopharyngodon idella).	FAS
28182009	10.1038/cddis.2017.22	Hetero-oligomerization between the TNF receptor superfamily members CD40, Fas and TRAILR2 modulate CD40 signalling.	FAS
28177892	10.18632/oncotarget.15050	Pevonedistat, a Nedd8-activating enzyme inhibitor, sensitizes neoplastic B-cells to death receptor-mediated apoptosis.	FAS
28166970	10.1016/j.theriogenology.2016.11.030	Effects of intrauterine growth restriction during late pregnancy on the cell apoptosis and related gene expression in ovine fetal liver.	FAS
28144786	10.1007/s12185-016-2175-z	Serum concentrations of apoptosis-associated molecules in septic children with leukemia, neutropenia and fever.	FAS
28101220	10.3892/ol.2016.5284	Antitumor effect of forbesione isolated from <i>Garcinia hanburyi</i> on cholangiocarcinoma <i>in vitro</i> and <i>in vivo</i>.	FAS
28078002		LncRNA-LINC00152 down-regulated by miR-376c-3p restricts viability and promotes apoptosis of colorectal cancer cells.	FAS
27977511	10.1097/FPC.0000000000000262	Rituximab response in follicular lymphoma is associated with the rs20575 polymorphism in TRAILR1 extrinsic apoptosis trigger.	FAS
27929746	10.1080/15384101.2016.1261226	Exogenous expression of SAMHD1 inhibits proliferation and induces apoptosis in cutaneous T-cell lymphoma-derived HuT78 cells.	FAS
27893813	10.1371/journal.ppat.1006042	Azidothymidine Sensitizes Primary Effusion Lymphoma Cells to Kaposi Sarcoma-Associated Herpesvirus-Specific CD4+ T Cell Control and Inhibits vIRF3 Function.	FAS
27882126	10.3892/etm.2016.3727	Anticancer activities of alkaloids extracted from the <i>Ba lotus</i> seed in human nasopharyngeal carcinoma CNE-1 cells.	FAS
27848183	10.1007/s12185-016-2126-8	An atypical case of late-onset systemic lupus erythematosus with systemic lymphadenopathy and severe autoimmune thrombocytopenia/neutropenia mimicking malignant lymphoma.	FAS
27846610	10.3324/haematol.2015.138081	Bone marrow findings in autoimmune lymphoproliferative syndrome with germline FAS mutation.	FAS
27802519	10.1167/iovs.16-19707	Antiapoptotic Effect of Acetylcholine in Fas-Induced Apoptosis in Human Keratocytes.	FAS
27799292	10.1128/MCB.00254-16	SUMO-Modified FADD Recruits Cytosolic Drp1 and Caspase-10 to Mitochondria for Regulated Necrosis.	FAS
27640333	10.1016/j.fsi.2016.09.029	Dietary vitamin C deficiency depressed the gill physical barriers and immune barriers referring to Nrf2, apoptosis, MLCK, NF-κB and TOR signaling in grass carp (Ctenopharyngodon idella) under infection of Flavobacterium columnare.	FAS
27641442	10.1016/j.bbadis.2016.09.012	CD95-mediated apoptosis in Burkitt's lymphoma B-cells is associated with Pim-1 down-regulation.	FAS
27603942	10.1371/journal.pone.0162456	A B-Cell Superantigen Induces the Apoptosis of Murine and Human Malignant B Cells.	FAS
27600998	10.3892/mmr.2016.5714	Resveratrol attenuates acute kidney injury by inhibiting death receptor‑mediated apoptotic pathways in a cisplatin‑induced rat model.	FAS
27600729	10.3892/mmr.2016.5712	Curcumin ameliorates high‑fat diet‑induced spermatogenesis dysfunction.	FAS
27558422	10.1128/JVI.00668-16	CD95 Signaling Inhibits B Cell Receptor-Mediated Gammaherpesvirus Replication in Apoptosis-Resistant B Lymphoma Cells.	FAS
27556297	10.18632/oncotarget.11370	Deregulated FADD expression and phosphorylation in T-cell lymphoblastic lymphoma.	FAS
27551529	10.1038/cddiscovery.2016.39	Comparison of biological effects of modulated electro-hyperthermia and conventional heat treatment in human lymphoma U937 cells.	FAS
27509941		E1/E2 of Hepatitis C Virus Genotype4 and Apoptosis.	FAS
27444971	10.1002/tox.22325	Bufalin induces apoptosis in vitro and has Antitumor activity against human lung cancer xenografts in vivo.	FAS
27444344	10.1016/j.phymed.2016.05.009	Trifolin induces apoptosis via extrinsic and intrinsic pathways in the NCI-H460 human non-small cell lung-cancer cell line.	FAS
27391025	10.1371/journal.pone.0158987	The Interaction of CD154 with the α5β1 Integrin Inhibits Fas-Induced T Cell Death.	FAS
27306897	10.3945/jn.116.231639	Membrane Disordering by Eicosapentaenoic Acid in B Lymphomas Is Reduced by Elongation to Docosapentaenoic Acid as Revealed with Solid-State Nuclear Magnetic Resonance Spectroscopy of Model Membranes.	FAS
27256594	10.1111/jcmm.12880	Helium-based cold atmospheric plasma-induced reactive oxygen species-mediated apoptotic pathway attenuated by platinum nanoparticles.	FAS
27206675	10.18632/oncotarget.9390	Loss of T-cell quiescence by targeting Slfn2 prevents the development and progression of T-ALL.	FAS
27175997	10.3892/mmr.2016.5287	Saponin 6 derived from Anemone taipaiensis induces U87 human malignant glioblastoma cell apoptosis via regulation of Fas and Bcl‑2 family proteins.	FAS
27157598	10.1016/j.fsi.2016.03.163	Dietary low or excess levels of lipids reduced growth performance, and impaired immune function and structure of head kidney, spleen and skin in young grass carp (Ctenopharyngodon idella) under the infection of Aeromonas hydrophila.	FAS
27135630	10.1111/and.12580	Dose-dependent protective effect of baicalin against testicular torsion-detorsion in rats.	FAS
27060458	10.1111/cei.12800	Differential regulation of miR-146a/FAS and miR-21/FASLG axes in autoimmune lymphoproliferative syndrome due to FAS mutation (ALPS-FAS).	FAS
26985864	10.3892/or.2016.4682	Curcumin inhibits intracellular fatty acid synthase and induces apoptosis in human breast cancer MDA-MB-231 cells.	FAS
26968634	10.1016/j.yexcr.2016.03.006	Dual effect of LPS on murine myeloid leukemia cells: Pro-proliferation and anti-proliferation.	FAS
26950187	10.1002/ajh.24354	A polymorphism in FASL is associated with rituximab response in follicular lymphoma patients.	FAS
26944716	10.1016/j.fsi.2016.02.033	Dietary vitamin C deficiency depresses the growth, head kidney and spleen immunity and structural integrity by regulating NF-κB, TOR, Nrf2, apoptosis and MLCK signaling in young grass carp (Ctenopharyngodon idella).	FAS
26905515	10.1007/s00296-016-3443-1	Fas/FasL, Bcl2 and Caspase-8 gene polymorphisms in Chinese patients with rheumatoid arthritis.	FAS
26885564	10.3109/10428194.2016.1144879	Butyrate production from high-fiber diet protects against lymphoma tumor.	FAS
26848681	10.3390/v8020033	Pandemic Influenza A (H1N1) Virus Infection Increases Apoptosis and HIV-1 Replication in HIV-1 Infected Jurkat Cells.	FAS
26829127	10.1021/acs.jafc.5b05613	Trace Mineral Overload Induced Hepatic Oxidative Damage and Apoptosis in Pigs with Long-Term High-Level Dietary Mineral Exposure.	FAS
26769704	10.1007/s12010-015-1970-y	Fermented Brown Rice Extract Causes Apoptotic Death of Human Acute Lymphoblastic Leukemia Cells via Death Receptor Pathway.	FAS
26767854	10.3904/kjim.2016.31.1.30	The antibacterial effect of fatty acids on Helicobacter pylori infection.	FAS
26724751	10.1016/j.virusres.2015.12.012	Antigen detection and apoptosis in Mongolian gerbil's kidney experimentally intraperitoneally infected by swine hepatitis E virus.	FAS
26679669		[Autoimmune lymphoproliferative syndrome: a case report and literature review].	FAS
26599641	10.1371/journal.pone.0143414	Apoptosis-Related Factors in the Luteal Phase of the Domestic Cat and Their Involvement in the Persistence of Corpora Lutea in Lynx.	FAS
26581163	10.1038/mt.2015.209	A Recombinant Bispecific CD20×CD95 Antibody With Superior Activity Against Normal and Malignant B-cells.	FAS
26556860	10.18632/oncotarget.5715	The Hsp90 inhibitor SNX-7081 is synergistic with fludarabine nucleoside via DNA damage and repair mechanisms in human, p53-negative chronic lymphocytic leukemia.	FAS
26479732	10.1080/09168451.2015.1095065	Advanced glycation end-product (AGE) induces apoptosis in human retinal ARPE-19 cells via promoting mitochondrial dysfunction and activating the Fas-FasL signaling.	FAS
26467838	10.1099/jgv.0.000313	Epstein-Barr virus-infected cells release Fas ligand in exosomal fractions and induce apoptosis in recipient cells via the extrinsic pathway.	FAS
26437781	10.1038/leu.2015.267	A20 targets caspase-8 and FADD to protect HTLV-I-infected cells.	FAS
26422926		[INFLUENCE OF DOXORUBICIN AND ETOPOSIDE ON THE CD 95 MEDIATED APOPTOSIS IN EBV INFECTED LYMPHOMA CELLS BL-41 AND DG-75].	FAS
26398902	10.3892/or.2015.4303	RANKL/RANK interaction promotes the growth of cervical cancer cells by strengthening the dialogue between cervical cancer cells and regulation of IL-8 secretion.	FAS
26389000	10.3831/KPI.2015.18.022	Condurango (Gonolobus condurango) Extract Activates Fas Receptor and Depolarizes Mitochondrial Membrane Potential to Induce ROS-dependent Apoptosis in Cancer Cells in vitro: CE-treatment on HeLa: a ROS-dependent mechanism.	FAS
26334989	10.1038/pr.2015.170	Decreased activation-induced cell death by EBV-transformed B-cells from a patient with autoimmune lymphoproliferative syndrome caused by a novel FASLG mutation.	FAS
26310832	10.1189/jlb.3A1114-537RR	Staurosporine resistance in inflammatory neutrophils is associated with the inhibition of caspase- and proteasome-mediated Mcl-1 degradation.	FAS
26302991	10.1111/php.12521	Epigenetically Enhanced Photodynamic Therapy (ePDT) is Superior to Conventional Photodynamic Therapy for Inducing Apoptosis in Cutaneous T-Cell Lymphoma.	FAS
26271190	10.1016/j.bbmt.2015.08.008	Apoptosis Susceptibility Prolongs the Lack of Memory B Cells in Acute Leukemic Patients After Allogeneic Hematopoietic Stem Cell Transplantation.	FAS
26202984	10.4049/jimmunol.1402942	Localized Store-Operated Calcium Influx Represses CD95-Dependent Apoptotic Effects of Rituximab in Non-Hodgkin B Lymphomas.	FAS
26190111	10.1016/j.celrep.2015.06.057	Systemic Akt1 Deletion after Tumor Onset in p53(-/-) Mice Increases Lifespan and Regresses Thymic Lymphoma Emulating p53 Restoration.	FAS
26185062	10.1007/s12185-015-1843-8	Analysis of the molecular mechanism underlying bone marrow necrosis with acute lymphoblastic leukemia.	FAS
26142735	10.1007/s13277-015-3720-8	Temozolomide sensitizes stem-like cells of glioma spheres to TRAIL-induced apoptosis via upregulation of casitas B-lineage lymphoma (c-Cbl) protein.	FAS
26115301	10.2527/jas.2014-8597	Genome wide transcriptomic analysis identifies pathways affected by the infusion of Clostridium perfringens culture supernatant in the duodenum of broilers in situ.	FAS
26081503		[Effects of chronic intermittent hypoxia on regulation of miRNA-214 in myocardial apoptosis in rats].	FAS
26063084	10.3892/ijmm.2015.2241	Rhodiola rosea suppresses thymus T-lymphocyte apoptosis by downregulating tumor necrosis factor-α-induced protein 8-like-2 in septic rats.	FAS
26062544	10.1186/s40659-015-0022-y	Hepato-protective effect of rutin via IL-6/STAT3 pathway in CCl4-induced hepatotoxicity in rats.	FAS
26062198		[Effects of moxibustion with seed-sized moxa cone on apoptosis of myocardial cells after sport fatigue in mice].	FAS
26041772	10.1177/0300985815586224	A Novel and Likely Inherited Lymphoproliferative Disease in British Shorthair Kittens.	FAS
26010871	10.1371/journal.pone.0126526	Death Receptor-Induced Apoptosis Signalling Regulation by Ezrin Is Cell Type Dependent and Occurs in a DISC-Independent Manner in Colon Cancer Cells.	FAS
25951128	10.3390/nu7053200	Anticancer Effect of Ursodeoxycholic Acid in Human Oral Squamous Carcinoma HSC-3 Cells through the Caspases.	FAS
25948224	10.7534/j.issn.1009-2137.2015.02.051	[Research Progress on Expression Regulation, Function and Clinical Significance of CASP8AP2 Gene].	FAS
25927598	10.1080/15384101.2015.1038685	Autophagy and apoptosis in liver injury.	FAS
25927246	10.3109/10428194.2015.1044449	Features of cell death, mitochondrial activation and caspase dependence of rabbit anti-T-lymphocyte globulin signaling in lymphoblastic Jurkat cells are distinct from classical apoptosis signaling of CD95.	FAS
25921028	10.1016/j.intimp.2015.04.034	Genipin attenuates sepsis-induced immunosuppression through inhibition of T lymphocyte apoptosis.	FAS
25868101	10.1097/BRS.0000000000000821	Apoptosis in human compressive myelopathy due to metastatic neoplasia.	FAS
25850729	10.1016/j.leukres.2015.03.010	LFA-1-targeting Leukotoxin (LtxA; Leukothera®) causes lymphoma tumor regression in a humanized mouse model and requires caspase-8 and Fas to kill malignant lymphocytes.	FAS
25808868	10.1158/0008-5472.CAN-14-2144	Decoy Receptor DcR1 Is Induced in a p50/Bcl3-Dependent Manner and Attenuates the Efficacy of Temozolomide.	FAS
25708257	10.1111/aji.12371	Effects of Intrauterine Growth Restriction During Late Pregnancy on the Development of the Ovine Fetal Thymus and the T-Lymphocyte Subpopulation.	FAS
25692234	10.1080/15476286.2014.996462	The role of microRNAs in osteoclasts and osteoporosis.	FAS
25690520	10.5507/bp.2015.005	New biomarkers in the selection of patients for talcage of pleural cavity in the palliative therapy of malign pleural exudate.	FAS
25678597	10.1158/1541-7786.MCR-14-0241	HuR Suppresses Fas Expression and Correlates with Patient Outcome in Liver Cancer.	FAS
25670364	10.1016/j.jacl.2014.09.014	Elevated interleukin-10: a new cause of dyslipidemia leading to severe HDL deficiency.	FAS
25663566	10.1007/s12016-015-8466-y	Updated Understanding of Autoimmune Lymphoproliferative Syndrome (ALPS).	FAS
25647297	10.3892/ijo.2015.2869	(-)-Epigallocatechingallate induces apoptosis in B lymphoma cells via caspase-dependent pathway and Bcl-2 family protein modulation.	FAS
25642983	10.1371/journal.pgen.1004922	Genome-wide association study identifies shared risk loci common to two malignancies in golden retrievers.	FAS
25624917	10.3892/ol.2014.2756	Induction of apoptosis in HCT-116 colon cancer cells by polysaccharide of <i>Larimichthys crocea</i> swim bladder.	FAS
25582824	10.1038/mt.2015.4	Enhancing antitumor efficacy of chimeric antigen receptor T cells through constitutive CD40L expression.	FAS
25578476	10.1038/leu.2015.9	BIN1 tumor suppressor regulates Fas/Fas ligand-mediated apoptosis through c-FLIP in cutaneous T-cell lymphoma.	FAS
25552935	10.7150/ijbs.10276	MiR-467a is upregulated in radiation-induced mouse thymic lymphomas and regulates apoptosis by targeting Fas and Bax.	FAS
25515142	10.3892/mmr.2014.3096	Iodine-131 induces apoptosis in HTori-3 human thyrocyte cell line and G2/M phase arrest in a p53-independent pathway.	FAS
25482930	10.4161/15384047.2014.972183	DR4 specific TRAIL variants are more efficacious than wild-type TRAIL in pancreatic cancer.	FAS
25470234	10.4161/15548627.2014.981790	Deficiency in the mitochondrial apoptotic pathway reveals the toxic potential of autophagy under ER stress conditions.	FAS
25465296	10.1016/j.jbior.2014.10.003	Lipid rafts as major platforms for signaling regulation in cancer.	FAS
25373554	10.3892/mmr.2014.2885	Baicalein induces apoptosis of human cervical cancer HeLa cells in vitro.	FAS
25352238	10.3892/mmr.2014.2779	Salvia miltiorrhiza injection restores apoptosis of fibroblast-like synoviocytes cultured with serum from patients with rheumatoid arthritis.	FAS
25304249	10.1186/s13046-014-0080-y	CD74 interferes with the expression of fas receptor on the surface of lymphoma cells.	FAS
25301392	10.1007/s00125-014-3407-5	Autoreactive T cells induce necrosis and not BCL-2-regulated or death receptor-mediated apoptosis or RIPK3-dependent necroptosis of transplanted islets in a mouse model of type 1 diabetes.	FAS
25301266	10.14670/HH-30.559	Lymphoid hyperplasia and lymphoma in KSHV K1 transgenic mice.	FAS
25273173	10.1007/s13277-014-2675-5	Antitumor activity of irradiated riboflavin on human renal carcinoma cell line 786-O.	FAS
25232277	10.4137/BMI.S16553	Increased Expression of Phosphorylated FADD in Anaplastic Large Cell and Other T-Cell Lymphomas.	FAS
25227919	10.1186/s13045-014-0064-6	Highly efficient, in-vivo Fas-mediated apoptosis of B-cell lymphoma by hexameric CTLA4-FasL.	FAS
25225399	10.1073/pnas.1414780111	Dysfunction of dendritic cells in aged C57BL/6 mice leads to failure of natural killer cell activation and of tumor eradication.	FAS
25197333		Epigallocatechin-3-gallate protects against cisplatin nephrotoxicity by inhibiting the apoptosis in mouse.	FAS
25187044	10.1007/s10495-014-1032-x	Arbutin, an intracellular hydroxyl radical scavenger, protects radiation-induced apoptosis in human lymphoma U937 cells.	FAS
25140833	10.1038/jid.2014.364	c-CBL E3 ubiquitin ligase is overexpressed in cutaneous T-cell lymphoma: its inhibition promotes activation-induced cell death.	FAS
25086580	10.1007/s11882-014-0462-4	Autoimmune lymphoproliferative syndrome: an update and review of the literature.	FAS
25078973	10.1016/j.cbi.2014.07.004	Spiruchostatin A and B, novel histone deacetylase inhibitors, induce apoptosis through reactive oxygen species-mitochondria pathway in human lymphoma U937 cells.	FAS
25050223	10.4161/onci.28697	T cell immunosurveillance controls B lymphoma development.	FAS
25048265	10.1538/expanim.63.459	Administration of an antioxidant prevents lymphoma development in transmitochondrial mice overproducing reactive oxygen species.	FAS
25013479	10.3892/ol.2014.2147	Pregnenolone, a cholesterol metabolite, induces glioma cell apoptosis via activating extrinsic and intrinsic apoptotic pathways.	FAS
24989893	10.1111/boc.201400004	Mark4 promotes adipogenesis and triggers apoptosis in 3T3-L1 adipocytes by activating JNK1 and inhibiting p38MAPK pathways.	FAS
24872334	10.1177/1933719114536474	Prenatal exposure to hypoxia induced Beclin 1 signaling-mediated renal autophagy and altered renal development in rat fetuses.	FAS
24862567	10.1016/j.abb.2014.04.019	Methotrexate inhibits the viability of human melanoma cell lines and enhances Fas/Fas-ligand expression, apoptosis and response to interferon-alpha: rationale for its use in combination therapy.	FAS
24855207	10.1182/blood-2013-05-500918	Smac mimetic and glucocorticoids synergize to induce apoptosis in childhood ALL by promoting ripoptosome assembly.	FAS
24811343	10.1038/leu.2014.126	FAS-antisense 1 lncRNA and production of soluble versus membrane Fas in B-cell lymphoma.	FAS
24716460	10.3109/10428194.2014.913287	Abnormal expression of CD66a promotes proliferation and inhibits apoptosis of human leukemic B cells in vitro.	FAS
24706665	10.1158/2159-8290.CD-RW2014-035	T cells prevent the development of spontaneous B-cell lymphomas.	FAS
24692054	10.1007/s10495-014-0984-1	Isofraxidin, a potent reactive oxygen species (ROS) scavenger, protects human leukemia cells from radiation-induced apoptosis via ROS/mitochondria pathway in p53-independent manner.	FAS
24687228	10.1007/s10495-014-0972-5	Effects of SOD/catalase mimetic platinum nanoparticles on radiation-induced apoptosis in human lymphoma U937 cells.	FAS
24682485	10.3892/ijo.2014.2361	Antibody ligation of CM1 on cisplatin-exposed HeLa cells induces apoptosis through reactive oxygen species-dependent Fas ligand expression.	FAS
24646432	10.1111/exd.12374	Quantitative gene analysis of methylation and expression (Q-GAME) in fresh or fixed cells and tissues.	FAS
24603338	10.1038/cddis.2014.83	FAS system deregulation in T-cell lymphoblastic lymphoma.	FAS
24577510	10.1007/s00277-014-2021-4	Histone deacetylase inhibitor prevents cell growth in Burkitt's lymphoma by regulating PI3K/Akt pathways and leads to upregulation of miR-143, miR-145, and miR-101.	FAS
24487434	10.1038/nm.3442	Fas ligand-mediated immune surveillance by T cells is essential for the control of spontaneous B cell lymphomas.	FAS
24434433	10.1038/bjc.2013.779	Chronic fatigue in Hodgkin lymphoma survivors and associations with anxiety, depression and comorbidity.	FAS
24417874	10.5732/cjc.013.10131	Resistance to apoptosis should not be taken as a hallmark of cancer.	FAS
24398331	10.1182/blood-2013-10-535393	Natural history of autoimmune lymphoproliferative syndrome associated with FAS gene mutations.	FAS
24397922	10.1016/j.mce.2013.10.024	Up-regulation of Bcl-2 during adipogenesis mediates apoptosis resistance in human adipocytes.	FAS
24356489	10.1159/000356607	Up-regulated expression of miR-23a/b targeted the pro-apoptotic Fas in radiation-induced thymic lymphoma.	FAS
24353313	10.1124/mol.113.090043	Phosphodiesterase 5 inhibitors enhance chemotherapy killing in gastrointestinal/genitourinary cancer cells.	FAS
24352466	10.1128/JVI.03025-13	Human T-cell leukemia virus type 1 Tax-deregulated autophagy pathway and c-FLIP expression contribute to resistance against death receptor-mediated apoptosis.	FAS
24279338	10.3109/09553002.2014.859765	Carcinogenic and inflammatory effects of plutonium-nitrate retention in an exposed nuclear worker and beagle dogs.	FAS
24218069	10.1007/s12253-013-9705-2	Fas gene variants in childhood acute lymphoblastic leukemia and association with prognosis.	FAS
24212079	10.1016/j.jep.2013.10.045	Total alkaloids of Tripterygium hypoglaucum (levl.) Hutch inhibits tumor growth both in vitro and in vivo.	FAS
24211713	10.1016/j.clim.2013.08.005	TSPAN33 is a novel marker of activated and malignant B cells.	FAS
24200242	10.1089/scd.2013.0270	Resistance of hematopoietic progenitors to Fas-mediated apoptosis is actively sustained by NFκB with a characteristic transcriptional signature.	FAS
24189145	10.1158/2159-8290.CD-13-0276	Defective stromal remodeling and neutrophil extracellular traps in lymphoid tissues favor the transition from autoimmunity to lymphoma.	FAS
24177179	10.1158/0008-5472.CAN-13-0436	HTLV-1 bZIP factor suppresses apoptosis by attenuating the function of FoxO3a and altering its localization.	FAS
24177013	10.1016/j.bbrc.2013.10.100	Relevance of signaling molecules for apoptosis induction on influenza A virus replication.	FAS
24140513	10.1016/j.bbadis.2013.10.006	Toll-like receptor 3 plays a role in myocardial infarction and ischemia/reperfusion injury.	FAS
24101757	10.1542/peds.2012-2748	Autoimmune lymphoproliferative syndrome misdiagnosed as hemophagocytic lymphohistiocytosis.	FAS
23991993	10.7314/apjcp.2013.14.7.4301	B-cell Lymphoma 2 rs17757541 C&gt;G polymorphism was associated with an increased risk of gastric cardiac adenocarcinoma in a Chinese population.	FAS
23963693	10.1002/cbf.2993	Anti-proliferative and apoptosis inducing effect of nimbolide by altering molecules involved in apoptosis and IGF signalling via PI3K/Akt in prostate cancer (PC-3) cell line.	FAS
23934044	10.1177/0300060513490084	Effects of CD40 ligation combined with chemotherapy drugs on human breast cancer cell lines.	FAS
23928701	10.1038/cddis.2013.286	Malaria parasite liver stages render host hepatocytes susceptible to mitochondria-initiated apoptosis.	FAS
23906016	10.3109/10428194.2013.829573	Artesunate possesses anti-leukemia properties that can be enhanced by arsenic trioxide.	FAS
23845452	10.1016/j.remn.2013.05.008	Autoimmune lymphoproliferative syndrome and non-Hodgkin lymphoma: what 18F-fluorodeoxyglucose positron emission tomography/computed tomography can do in the management of these patients? Suggestions from a case report.	FAS
23832418	10.1002/ijc.28379	The Wilms' tumor suppressor WT1 enhances CD95L expression and promotes activation-induced cell death in leukemic T cells.	FAS
23830814	10.1016/j.cbi.2013.06.017	Inhibitory effect of α-lipoic acid on thioacetamide-induced tumor promotion through suppression of inflammatory cell responses in a two-stage hepatocarcinogenesis model in rats.	FAS
23788110	10.1038/cgt.2013.35	Combining CAR T cells and the Bcl-2 family apoptosis inhibitor ABT-737 for treating B-cell malignancy.	FAS
23783422	10.1007/s00277-013-1823-0	A diagnostic dilemma in AL(L)PS.	FAS
23770605	10.1038/ng.2652	Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.	FAS
23770345	10.1016/j.fct.2013.05.045	Proteomic-based identification of multiple pathways underlying n-butylidenephthalide-induced apoptosis in LNCaP human prostate cancer cells.	FAS
23770045	10.1016/j.bbamcr.2013.06.001	Crosstalk between apoptosis, necrosis and autophagy.	FAS
23755802	10.1016/j.theriogenology.2013.04.002	FasL-induced apoptosis in bovine oocytes via the Bax signal.	FAS
23751424	10.1016/j.tiv.2013.05.016	Apoptotic toxicity of destruxin B in human non-Hodgkin lymphoma cells.	FAS
23727784	10.1038/cmi.2013.14	Toll-like receptor agonists induce apoptosis in mouse B-cell lymphoma cells by altering NF-κB activation.	FAS
23727661	10.1038/bcj.2013.15	Lipid raft-mediated Akt signaling as a therapeutic target in mantle cell lymphoma.	FAS
23697878	10.3109/10428194.2013.806802	Apoptotic and proliferative characteristics of proliferation centers in lymph node sections of patients with chronic lymphocytic leukemia.	FAS
23665184	10.1016/j.jhep.2013.04.031	Pleiotropic effects of methionine adenosyltransferases deregulation as determinants of liver cancer progression and prognosis.	FAS
23658488	10.2147/IJN.S43508	Preclinical evaluation of sorafenib-eluting stent for suppression of human cholangiocarcinoma cells.	FAS
23599269	10.1182/blood-2012-12-471094	Nucleolin inhibits Fas ligand binding and suppresses Fas-mediated apoptosis in vivo via a surface nucleolin-Fas complex.	FAS
23597460		[Detection of the expression of NK ligands in acute leukemia cell lines by real-time PCR].	FAS
23567332	10.1016/j.trsl.2013.03.004	Cyclooxygenase-2-prostaglandin E2-eicosanoid receptor inflammatory axis: a key player in Kaposi's sarcoma-associated herpes virus associated malignancies.	FAS
23545938	10.1038/labinvest.2013.50	RIP1 expression is necessary for CD30-mediated cell death induction in anaplastic large-cell lymphoma cells.	FAS
23541070	10.1016/j.critrevonc.2013.02.005	The role of the ubiquitin proteasome system in lymphoma.	FAS
