pmid	doi	title	Hugo_Symbol
32970929	10.1111/ajco.13449	Role and mechanism of autophagy-regulating factors in tumorigenesis and drug resistance.	MTOR
32961236	10.1016/j.lfs.2020.118467	Retinoprotective effect of donepezil in diabetic mice involves mitigation of excitotoxicity and activation of PI3K/mTOR/BCl<sub>2</sub> pathway.	MTOR
32943998	10.1186/s12935-020-01539-7	HKDC1 promotes the tumorigenesis and glycolysis in lung adenocarcinoma via regulating AMPK/mTOR signaling pathway.	MTOR
32926124	10.1182/bloodadvances.2020001685	Targeting phosphatidylinositol 3 kinase-β and -δ for Bruton tyrosine kinase resistance in diffuse large B-cell lymphoma.	MTOR
32915799	10.1371/journal.pone.0238379	Proteomic and transcriptomic studies of BGC823 cells stimulated with Helicobacter pylori isolates from gastric MALT lymphoma.	MTOR
32913370	10.1371/journal.pone.0239102	Retraction: Simultaneous Inhibition of mTOR-Containing Complex 1 (mTORC1) and MNK Induces Apoptosis of Cutaneous T-Cell Lymphoma (CTCL) Cells.	MTOR
32898863	10.1182/blood.2020005622	Identification of functional cooperative mutations of GNAO1 in human acute lymphoblastic leukemia.	MTOR
32835548	10.1080/10428194.2020.1804560	SIX6 is a TAL1-regulated transcription factor in T-ALL and associated with inferior outcome.	MTOR
32804454	10.1097/PAS.0000000000001512	Colorectal Adenocarcinomas Harboring ALK Fusion Genes: A Clinicopathologic and Molecular Genetic Study of 12 Cases and Review of the Literature.	MTOR
32803259	10.1042/CS20200514	Antiepileptic effects of long-term intracerebroventricular infusion of angiotensin-(1-7) in an animal model of temporal lobe epilepsy.	MTOR
32800789	10.1016/j.pharmthera.2020.107659	Molecular mechanisms and therapeutic implications of tetrandrine and cepharanthine in T cell acute lymphoblastic leukemia and autoimmune diseases.	MTOR
32776229	10.1007/s00280-020-04122-z	miR-331-3p is involved in glucocorticoid resistance reversion by rapamycin through suppression of the MAPK signaling pathway.	MTOR
32763229	10.1016/j.hemonc.2020.07.007	Molecular events and cytotoxic effects of a novel thiosemicarbazone derivative in human leukemia and lymphoma cell lines.	MTOR
32753387	10.1158/1535-7163.MCT-20-0160	PIM Kinase Inhibitors Block the Growth of Primary T-cell Acute Lymphoblastic Leukemia: Resistance Pathways Identified by Network Modeling Analysis.	MTOR
32749680	10.1002/jcp.29943	Light-emitting diode irradiation induces AKT/mTOR-mediated apoptosis in human pancreatic cancer cells and xenograft mouse model.	MTOR
32747423	10.1158/1535-7163.MCT-19-0671	Hypomorphic mTOR Downregulates CDK6 and Delays Thymic Pre-T LBL Tumorigenesis.	MTOR
32733473	10.3389/fimmu.2020.01423	From Cancer to Immune-Mediated Diseases and Tolerance Induction: Lessons Learned From Immune Oncology and Classical Anti-cancer Treatment.	MTOR
32731591	10.3390/cancers12082099	Oxidative Stress and Apoptotic Responses Elicited by <i>Nostoc</i>-Synthesized Silver Nanoparticles against Different Cancer Cell Lines.	MTOR
32702393	10.1016/j.exphem.2020.07.005	DEPTOR is a microRNA-155 target regulating migration and cytokine production in diffuse large B-cell lymphoma cells.	MTOR
32682197	10.1016/j.ejmech.2020.112582	New insight into 20(S)-ginsenoside Rh2 against T-cell acute lymphoblastic leukemia associated with the gut microbiota and the immune system.	MTOR
32671779	10.1007/978-981-15-4272-5_44	Autophagy and Lymphoma.	MTOR
32665551	10.1038/s41467-020-17064-0	PRDM15 is a key regulator of metabolism critical to sustain B-cell lymphomagenesis.	MTOR
32627816	10.1042/BSR20193738	Ma xing shi gan decoction eliminates PM2.5-induced lung injury by reducing pulmonary cell apoptosis through Akt/mTOR/p70S6K pathway in rats.	MTOR
32615949	10.1186/s12885-020-07102-x	Etoposide-mediated interleukin-8 secretion from bone marrow stromal cells induces hematopoietic stem cell mobilization.	MTOR
32601796	10.1007/s00277-020-04159-3	Safety and efficacy of temsirolimus in combination with three different immuno-chemotherapy regimens in relapse and refractory mantle cell lymphoma, final results of the T<sup>3</sup> phase IB trial of the LYSA.	MTOR
32586008	10.3390/biomedicines8060170	ROR1 Is Expressed in Diffuse Large B-Cell Lymphoma (DLBCL) and a Small Molecule Inhibitor of ROR1 (KAN0441571C) Induced Apoptosis of Lymphoma Cells.	MTOR
32566584	10.21037/atm-20-3768	Beta carotene protects H9c2 cardiomyocytes from advanced glycation end product-induced endoplasmic reticulum stress, apoptosis, and autophagy via the PI3K/Akt/mTOR signaling pathway.	MTOR
32546661	10.1158/1535-7163.MCT-19-1111	A Novel Approach to Safer Glucocorticoid Receptor-Targeted Anti-lymphoma Therapy via REDD1 (Regulated in Development and DNA Damage 1) Inhibition.	MTOR
32508655	10.3389/fphar.2020.00737	CCT020312 Inhibits Triple-Negative Breast Cancer Through PERK Pathway-Mediated G1 Phase Cell Cycle Arrest and Apoptosis.	MTOR
32495867	10.26355/eurrev_202005_21316	Metformin reduces pancreatic cancer cell proliferation and increases apoptosis through MTOR signaling pathway and its dose-effect relationship.	MTOR
32487610	10.21873/anticanres.14297	Sirtuin 1 Activation Suppresses the Growth of T-lymphoblastic Leukemia Cells by Inhibiting NOTCH and NF-κB Pathways.	MTOR
32479694	10.1002/cyto.b.21882	Single-cell profiling of pediatric T-cell acute lymphoblastic leukemia: Impact of PTEN exon 7 mutation on PI3K/Akt and JAK-STAT signaling pathways.	MTOR
32468878	10.1177/0300060520926093	BI6727, a polo-like kinase 1 inhibitor with promising efficacy on Burkitt lymphoma cells.	MTOR
32427409	10.1002/gcc.22861	Targeted next generation sequencing of MLH1-deficient, MLH1 promoter hypermethylated, and BRAF/RAS-wild-type colorectal adenocarcinomas is effective in detecting tumors with actionable oncogenic gene fusions.	MTOR
32416683	10.2174/1871527319666200517112252	Targeting the PI3K/AKT/mTOR Signaling Pathway in Primary Central Nervous System Lymphoma: Current Status and Future Prospects.	MTOR
32359574	10.1016/j.psj.2019.10.034	Gut microbiota mediates the protective role of Lactobacillus plantarum in ameliorating deoxynivalenol-induced apoptosis and intestinal inflammation of broiler chickens.	MTOR
32356174	10.1007/s11864-020-00746-8	PI3K Inhibitors and Their Role as Novel Agents for Targeted Therapy in Lymphoma.	MTOR
32334988	10.1016/j.idc.2020.02.005	Epidermal Growth Factor Receptor Inhibitors and Other Tyrosine Kinase Inhibitors for Solid Tumors.	MTOR
32270047	10.1126/sciadv.aaz9798	Pretargeted delivery of PI3K/mTOR small-molecule inhibitor-loaded nanoparticles for treatment of non-Hodgkin's lymphoma.	MTOR
32255708	10.1080/10428194.2020.1747068	Burkitt lymphoma: bridging the gap between advances in molecular biology and therapy.	MTOR
32240637	10.1016/j.abb.2020.108352	Rab1A knockdown represses proliferation and promotes apoptosis in gastric cancer cells by inhibition of mTOR/p70S6K pathway.	MTOR
32235787	10.3390/ijms21062193	The Current Genomic and Molecular Landscape of Philadelphia-like Acute Lymphoblastic Leukemia.	MTOR
32231197	10.32471/exp-oncology.2312-8852.vol-42-no-1.14067	Rapamycin-induced autophagy plays a pro-survival role by enhancing up-regulation of intracellular ferritin expression in acute lymphoblastic leukemia.	MTOR
32219060	10.3389/fonc.2020.00217	Apatinib Inhibits Cell Proliferation and Induces Autophagy in Human Papillary Thyroid Carcinoma via the PI3K/Akt/mTOR Signaling Pathway.	MTOR
32206779	10.1182/blood.2019002792	Increased mTOR activation in idiopathic multicentric Castleman disease.	MTOR
32185137	10.3389/fonc.2020.00273	The Physiopathology of T- Cell Acute Lymphoblastic Leukemia: Focus on Molecular Aspects.	MTOR
32179489	10.1016/j.cancergen.2020.02.005	Integrating transcriptome-wide association study and copy number variation study identifies candidate genes and pathways for diffuse non-Hodgkin's lymphoma.	MTOR
32171983	10.1016/j.bioorg.2020.103724	Synthesis and biological evaluation of 6-phenylpurine linked hydroxamates as novel histone deacetylase inhibitors.	MTOR
32164676	10.1186/s12906-020-2846-4	Total flavones of Dracocephalum moldavica L. protect astrocytes against H<sub>2</sub>O<sub>2</sub>-induced apoptosis through a mitochondria-dependent pathway.	MTOR
32154751	10.1080/10428194.2020.1734594	IND.216: a phase II study of buparlisib and associated biomarkers, raptor and p70S6K, in patients with relapsed and refractory chronic lymphocytic leukemia.	MTOR
32149078	10.1155/2020/1520651	Autophagy Inhibition Potentiates the Anticancer Effects of a Bendamustine Derivative NL-101 in Acute T Lymphocytic Leukemia.	MTOR
32145743	10.1186/s12906-020-2865-1	Germacrone protects against oxygen-glucose deprivation/reperfusion injury by inhibiting autophagy processes in PC12 cells.	MTOR
32145384	10.1016/j.exphem.2020.02.004	Tumor-specific transcript variants of cyclin D1 in mantle cell lymphoma and multiple myeloma with chromosome 11q13 abnormalities.	MTOR
32140387	10.1016/j.apsb.2019.06.005	Disturbed Yin-Yang balance: stress increases the susceptibility to primary and recurrent infections of herpes simplex virus type 1.	MTOR
32132036	10.21873/anticanres.14081	Synergistic Effect of Alectinib and Everolimus on ALK-positive Anaplastic Large Cell Lymphoma Growth Inhibition.	MTOR
32131560	10.3390/nu12030679	Mechanism of Anti-Cancer Activity of Curcumin on Androgen-Dependent and Androgen-Independent Prostate Cancer.	MTOR
32127939	10.7150/jca.34981	Apigenin and Abivertinib, a novel BTK inhibitor synergize to inhibit diffuse large B-cell lymphoma <i>in vivo and vitro</i>.	MTOR
32108030	10.1158/1078-0432.CCR-18-3851	Metabolome Analysis Reveals Excessive Glycolysis via PI3K/AKT/mTOR and RAS/MAPK Signaling in Methotrexate-Resistant Primary CNS Lymphoma-Derived Cells.	MTOR
32104214	10.3892/etm.2019.8398	Ghrelin inhibits cisplatin-induced MDA-MB-231 breast cancer cell apoptosis via PI3K/Akt/mTOR signaling.	MTOR
32098126	10.3390/molecules25040971	Benzoxazole Derivative K313 Induces Cell Cycle Arrest, Apoptosis and Autophagy Blockage and Suppresses mTOR/p70S6K Pathway in Nalm-6 and Daudi Cells.	MTOR
32074729	10.3760/cma.j.issn.0529-5807.2020.02.010	[Expression of p-AKT and p-mTOR in pediatric Burkitt lymphoma and their correlation with prognosis].	MTOR
32064003	10.1177/1758835919897546	Combined targeting EGFR and SRC as a potential novel therapeutic approach for the treatment of triple negative breast cancer.	MTOR
32047535	10.1177/1758835919895756	Targeting non-small cell lung cancer: driver mutation beyond epidermal growth factor mutation and anaplastic lymphoma kinase fusion.	MTOR
32033478	10.3390/ijms21031060	Is There a Role for Dual PI3K/mTOR Inhibitors for Patients Affected with Lymphoma?	MTOR
32014673	10.1016/j.critrevonc.2020.102886	Mechanisms of resistance to mTOR inhibitors.	MTOR
32009599	10.2174/1871520619666190925143216	Signal Pathways and Therapeutic Prospects of Diffuse Large B Cell Lymphoma.	MTOR
31980182	10.1016/j.bbrc.2019.12.129	Curcumin exerts anti-tumor effects on diffuse large B cell lymphoma via regulating PPARγ expression.	MTOR
31950225	10.1007/s00262-020-02482-2	CD16 pre-ligation by defucosylated tumor-targeting mAb sensitizes human NK cells to γ<sub>c</sub> cytokine stimulation via PI3K/mTOR axis.	MTOR
31934105		EBV-associated myoid tumor with lipoblast-like cells in a patient with normal immunity.	MTOR
31912905	10.1002/jcp.29443	Neratinib degrades MST4 via autophagy that reduces membrane stiffness and is essential for the inactivation of PI3K, ERK1/2, and YAP/TAZ signaling.	MTOR
31904116	10.1002/jcp.29429	Targeting Wnt/β-catenin and PI3K/Akt/mTOR pathways in T-cell acute lymphoblastic leukemia.	MTOR
31894340	10.3892/or.2019.7453	Tanshinone IIA enhances the inhibitory effect of imatinib on proliferation and motility of acute leukemia cell line TIB‑152 in vivo and in vitro by inhibiting the PI3K/AKT/mTOR signaling pathway.	MTOR
35356005	10.31491/apt.2020.03.009	Thioredoxin overexpression in mitochondria showed minimum effects on aging and age-related diseases in male C57BL/6 mice.	MTOR
31883669	10.1016/j.pathol.2019.09.014	The clinicopathological and genetic features of ovarian diffuse large B-cell lymphoma.	MTOR
31881325	10.1016/j.cellsig.2019.109518	Apoptosis and autophagy in polycystic kidney disease (PKD).	MTOR
31866476	10.1016/j.semcancer.2019.12.008	Natural products targeting the PI3K-Akt-mTOR signaling pathway in cancer: A novel therapeutic strategy.	MTOR
31853198	10.2147/CMAR.S208720	First-In-Human Phase I Study Of A Dual mTOR Kinase And DNA-PK Inhibitor (CC-115) In Advanced Malignancy.	MTOR
31839994	10.1038/s41420-019-0231-1	A cysteine near the C-terminus of UCH-L1 is dispensable for catalytic activity but is required to promote AKT phosphorylation, eIF4F assembly, and malignant B-cell survival.	MTOR
31827726	10.18632/oncotarget.27309	Correction: Targeting mantle cell lymphoma metabolism and survival through simultaneous blockade of mTOR and nuclear transporter exportin-1.	MTOR
31827702	10.1155/2019/7989276	Enhancement of Quercetin-Induced Apoptosis by Cotreatment with Autophagy Inhibitor Is Associated with Augmentation of BAK-Dependent Mitochondrial Pathway in Jurkat T Cells.	MTOR
31774495	10.1182/blood.2019001904	Gene alterations in epigenetic modifiers and JAK-STAT signaling are frequent in breast implant-associated ALCL.	MTOR
31774199	10.15252/embj.2019102030	Paracaspase MALT1 regulates glioma cell survival by controlling endo-lysosome homeostasis.	MTOR
31772298	10.1038/s41375-019-0663-x	Interaction kinetics with transcriptomic and secretory responses of CD19-CAR natural killer-cell therapy in CD20 resistant non-hodgkin lymphoma.	MTOR
31742861	10.1111/jcmm.14810	TPD7 inhibits the growth of cutaneous T cell lymphoma H9 cell through regulating IL-2R signalling pathway.	MTOR
31714156	10.1080/14712598.2020.1688298	NK cell-based therapeutics for lung cancer.	MTOR
31712222	10.1101/cshperspect.a036244	PTEN in Regulating Hematopoiesis and Leukemogenesis.	MTOR
31698306	10.1016/j.leukres.2019.106229	Gene expression profiling by mRNA sequencing reveals dysregulation of core genes in Rictor deficient T-ALL mouse model.	MTOR
31682844	10.1016/j.jid.2019.08.454	Preclinical Evidence for Targeting PI3K/mTOR Signaling with Dual-Inhibitors as a Therapeutic Strategy against Cutaneous T-Cell Lymphoma.	MTOR
31679027	10.1093/jas/skz339	Dietary supplementation with free methionine or methionine dipeptide improves environment intestinal of broilers challenged with Eimeria spp.	MTOR
31676945	10.1007/s00403-019-02000-0	Molecular profiling of TOX-deficient neoplastic cells in cutaneous T cell lymphoma.	MTOR
31638226	10.3892/mmr.2019.10756	Antitumor effects and mechanisms of 1,25(OH)2D3 in the Pfeiffer diffuse large B lymphoma cell line.	MTOR
31636099	10.1158/1078-0432.CCR-19-1486	Colony-Stimulating Factor 1 Receptor (CSF1R) Activates AKT/mTOR Signaling and Promotes T-Cell Lymphoma Viability.	MTOR
31628323	10.1038/s41467-019-12656-x	A kinase-independent role for CDK8 in BCR-ABL1<sup>+</sup> leukemia.	MTOR
31619091	10.1080/17474086.2020.1681962	Contemporary management of nodal and primary splenic marginal zone lymphoma.	MTOR
31587272	10.1002/jcp.29218	Organic anion transporters and PI3K-AKT-mTOR pathway mediate the synergistic anticancer effect of pemetrexed and rhein.	MTOR
31585938	10.1158/1078-0432.CCR-19-1104	Diverse Resistance Mechanisms to the Third-Generation ALK Inhibitor Lorlatinib in ALK-Rearranged Lung Cancer.	MTOR
31579886	10.1038/s42255-019-0098-8	Oncogenic Rag GTPase signaling enhances B cell activation and drives follicular lymphoma sensitive to pharmacological inhibition of mTOR.	MTOR
31552092	10.3389/fgene.2019.00780	Transcriptional Analysis of Lennert Lymphoma Reveals a Unique Profile and Identifies Novel Therapeutic Targets.	MTOR
31533276	10.3390/genes10090718	Allele-Specific Expression of CD4<sup>+</sup> T Cells in Response to Marek's Disease Virus Infection.	MTOR
31524260	10.3892/mmr.2019.10514	Complement factor H‑related 3 overexpression affects hepatocellular carcinoma proliferation and apoptosis.	MTOR
31508518	10.1016/j.heliyon.2019.e02290	Pre-clinical anti-tumor activity of Bruton's Tyrosine Kinase inhibitor in Hodgkin's Lymphoma cellular and subcutaneous tumor model.	MTOR
31498006	10.1080/21691401.2019.1645151	Long noncoding RNA HAGLROS promotes the process of mantle cell lymphoma by regulating miR-100/ATG5 axis and involving in PI3K/AKT/mTOR signal.	MTOR
31497243	10.18632/oncotarget.27154	Walking the tightrope: UCH-L1 as an mTOR inhibitor and B-cell oncogene.	MTOR
31492675	10.1182/blood.2019000015	Suz12 inactivation cooperates with JAK3 mutant signaling in the development of T-cell acute lymphoblastic leukemia.	MTOR
31464204	10.4103/aja.aja_89_19	Effect of probucol on autophagy and apoptosis in the penile tissue of streptozotocin-induced diabetic rats.	MTOR
31448672	10.1080/15548627.2019.1659654	PAQR3 suppresses the growth of non-small cell lung cancer cells via modulation of EGFR-mediated autophagy.	MTOR
31411791	10.1111/jog.14079	Effects of microRNA-1271 on ovarian cancer via inhibition of epithelial-mesenchymal transition and cisplatin resistance.	MTOR
31391255	10.1074/jbc.RA119.009551	Coordinated regulation of scaffold opening and enzymatic activity during CARD11 signaling.	MTOR
31351435	10.1016/j.biopha.2019.109241	Huachansu Capsule inhibits the proliferation of human gastric cancer cells via Akt/mTOR pathway.	MTOR
31334109	10.3389/fonc.2019.00568	Dynamic Changes in Gene Mutational Landscape With Preservation of Core Mutations in Mantle Cell Lymphoma Cells.	MTOR
31332784	10.1002/jcp.28984	Silencing of RHEB inhibits cell proliferation and promotes apoptosis in colorectal cancer cells via inhibition of the mTOR signaling pathway.	MTOR
31310849	10.1016/j.fsi.2019.07.022	Chlorpyrifos induced oxidative stress to promote apoptosis and autophagy through the regulation of miR-19a-AMPK axis in common carp.	MTOR
31297833	10.1002/jcp.29060	Long noncoding RNA PVT1: A highly dysregulated gene in malignancy.	MTOR
31286804	10.1080/15548627.2019.1635384	New insights into the interplay between autophagy, gut microbiota and inflammatory responses in IBD.	MTOR
31281438	10.3892/etm.2019.7629	Knockdown of lncRNA-HOTAIR downregulates the drug-resistance of breast cancer cells to doxorubicin via the PI3K/AKT/mTOR signaling pathway.	MTOR
31262977	10.1042/BSR20182274	EPHA3 enhances macrophage autophagy and apoptosis by disrupting the mTOR signaling pathway in mice with endometriosis.	MTOR
31258692	10.3892/etm.2019.7589	Puerarin suppresses cell growth and migration in HPV-positive cervical cancer cells by inhibiting the PI3K/mTOR signaling pathway.	MTOR
31255635	10.1016/j.cbi.2019.108726	Tetrandrine and cepharanthine induce apoptosis through caspase cascade regulation, cell cycle arrest, MAPK activation and PI3K/Akt/mTOR signal modification in glucocorticoid resistant human leukemia Jurkat T cells.	MTOR
31242129	10.1080/15548627.2019.1635380	<i>MIR145-3p</i> promotes autophagy and enhances bortezomib sensitivity in multiple myeloma by targeting <i>HDAC4</i>.	MTOR
31238062	10.1016/j.ejphar.2019.172494	Comparative transcriptome analysis of peripheral blood mononuclear cells in renal transplant recipients in everolimus- and tacrolimus-based immunosuppressive therapy.	MTOR
31226848	10.3390/ijms20123021	Strategies to Overcome Resistance Mechanisms in T-Cell Acute Lymphoblastic Leukemia.	MTOR
31214498	10.3389/fonc.2019.00443	Overview of Targeted Drugs for Mature B-Cell Non-hodgkin Lymphomas.	MTOR
31202171	10.1016/j.biopha.2019.109071	Huaier extract enhances the treatment efficacy of imatinib in Ik6<sup>+</sup> Ph<sup>+</sup> acute lymphoblastic leukemia.	MTOR
31189740	10.1042/BSR20182196	microRNA-613 exerts anti-angiogenic effect on nasopharyngeal carcinoma cells through inactivating the AKT signaling pathway by down-regulating FN1.	MTOR
31181779	10.3390/molecules24112165	A Ferulic Acid Derivative FXS-3 Inhibits Proliferation and Metastasis of Human Lung Cancer A549 Cells via Positive JNK Signaling Pathway and Negative ERK/p38, AKT/mTOR and MEK/ERK Signaling Pathways.	MTOR
31173255	10.3892/mmr.2019.10369	Effect of metformin on cell proliferation, apoptosis, migration and invasion in A172 glioma cells and its mechanisms.	MTOR
31167506	10.3390/cancers11060775	The Novel TORC1/2 Kinase Inhibitor PQR620 Has Anti-Tumor Activity in Lymphomas as a Single Agent and in Combination with Venetoclax.	MTOR
31166253	10.1097/HJH.0000000000002139	Dysfunction of B-cell lymphoma 2/adenovirus E1B 19KD interacting protein 3 in decidua is involved in the pathogenesis of preeclampsia.	MTOR
31148590	10.1038/s41375-019-0486-9	The WNT receptor ROR2 drives the interaction of multiple myeloma cells with the microenvironment through AKT activation.	MTOR
31135975	10.1111/bjh.15997	Impact of metformin use on the outcomes of newly diagnosed diffuse large B-cell lymphoma and follicular lymphoma.	MTOR
31114980	10.26355/eurrev_201905_17778	MiR-29 regulates retinopathy in diabetic mice via the AMPK signaling pathway.	MTOR
31101621	10.1182/blood.2018874560	Targeting glycogen synthase kinase 3 for therapeutic benefit in lymphoma.	MTOR
31058559	10.1080/10428194.2019.1607330	Epstein-Barr virus-encoded LMP1 induces ectopic CD137 expression on Hodgkin and Reed-Sternberg cells via the PI3K-AKT-mTOR pathway.	MTOR
31056348	10.1016/j.clml.2019.03.015	Oral MEK 1/2 Inhibitor Trametinib in Combination With AKT Inhibitor GSK2141795 in Patients With Acute Myeloid Leukemia With RAS Mutations: A Phase II Study.	MTOR
31042587	10.1016/j.canlet.2019.04.030	IGF1R/IRS1 targeting has cytotoxic activity and inhibits PI3K/AKT/mTOR and MAPK signaling in acute lymphoblastic leukemia cells.	MTOR
31036508	10.1016/j.clml.2019.03.017	Future of Personalized Therapy Targeting Aberrant Signaling Pathways in Multiple Myeloma.	MTOR
31028199	10.21873/invivo.11541	CCL21 Induces mTOR-dependent MALAT1 Expression, Leading to Cell Migration in Cutaneous T-Cell Lymphoma.	MTOR
31018830	10.1177/1010428319846803	Mesenchymal stem cells targeting PI3K/AKT pathway in leukemic model.	MTOR
30995847	10.14735/amko201990	Therapy of Relapsed/Refractory Acute Lymphoblastic Leukemia Today and Tomorrow.	MTOR
30990357	10.1080/15548627.2019.1607694	Cell quality control mechanisms maintain stemness and differentiation potential of P19 embryonic carcinoma cells.	MTOR
30988770	10.3892/etm.2019.7402	BOS-93, a novel bromophenol derivative, induces apoptosis and autophagy in human A549 lung cancer cells via PI3K/Akt/mTOR and MAPK signaling pathway.	MTOR
30973085	10.1080/01616412.2019.1596206	Rutin hydrate inhibits apoptosis in the brains of cadmium chloride-treated rats via preserving the mitochondrial integrity and inhibiting endoplasmic reticulum stress.	MTOR
30914027	10.2174/1568009619666190326120833	Inhibition of PI3K/mTOR Pathways with GDC-0980 in Pediatric Leukemia: Impact on Abnormal FLT-3 Activity and Cooperation with Intracellular Signaling Targets.	MTOR
30896875	10.3892/mmr.2019.10021	Knockdown of serpin peptidase inhibitor clade C member 1 inhibits the growth of nasopharyngeal carcinoma cells.	MTOR
30896824	10.3892/or.2019.7072	Timosaponin A‑III induces autophagy of T‑cell acute lymphoblastic leukemia Jurkat cells via inhibition of the PI3K/Akt/mTOR pathway.	MTOR
30880359	10.1007/s11899-019-00501-3	Relapsed T Cell ALL: Current Approaches and New Directions.	MTOR
30867372	10.5582/bst.2019.01006	Effects of BENC-511, a novel PI3K inhibitor, on the proliferation and apoptosis of A549 human lung adenocarcinoma cells.	MTOR
30864709	10.3892/mmr.2019.10002	Butyrate inhibits the proliferation and induces the apoptosis of colorectal cancer HCT116 cells via the deactivation of mTOR/S6K1 signaling mediated partly by SIRT1 downregulation.	MTOR
30864685	10.3892/ijmm.2019.4129	GNG7 silencing promotes the proliferation and differentiation of placental cytotrophoblasts in preeclampsia rats through activation of the mTOR signaling pathway.	MTOR
30854075	10.3892/ol.2019.9890	UNBS5162 inhibits SKOV3 ovarian cancer cell proliferation by regulating the PI3K/AKT signalling pathway.	MTOR
30845773	10.3390/biom9030092	[Pt(<i>O,O</i>'-acac)(γ-acac)(DMS)] Induces Autophagy in Caki-1 Renal Cancer Cells.	MTOR
30827861	10.1016/j.cmet.2019.02.002	GAPDH Expression Predicts the Response to R-CHOP, the Tumor Metabolic Status, and the Response of DLBCL Patients to Metabolic Inhibitors.	MTOR
30808136	10.13201/j.issn.1001-1781.2019.02.008	[Expression of mTOR and 4E-BP1 in extranodal Nasal-type NK/T-cell Lymphoma and implication for prognosis].	MTOR
30806286	10.1615/JEnvironPatholToxicolOncol.2018027885	Autophagy is Required to Regulate Mitochondria Renewal, Cell Attachment, and All-trans-Retinoic Acid-Induced Differentiation in NB4 Acute Promyelocytic Leukemia Cells.	MTOR
30801854	10.1002/biof.1498	ROR1 associates unfavorable prognosis and promotes lymphoma growth in DLBCL by affecting PI3K/Akt/mTOR signaling pathway.	MTOR
30798134	10.1016/j.biopha.2019.108599	Tanshinone IIA protects against heart failure post-myocardial infarction via AMPKs/mTOR-dependent autophagy pathway.	MTOR
30795552	10.3390/cells8020190	Targeting mTOR in Acute Lymphoblastic Leukemia.	MTOR
30782662	10.1128/mBio.02871-18	Targeting mTOR with MLN0128 Overcomes Rapamycin and Chemoresistant Primary Effusion Lymphoma.	MTOR
30782609	10.1182/blood-2018-09-872549	Genetic drivers of oncogenic pathways in molecular subgroups of peripheral T-cell lymphoma.	MTOR
30763910	10.1016/j.neo.2019.01.004	Comprehensive Investigation of miRNome Identifies Novel Candidate miRNA-mRNA Interactions Implicated in T-Cell Acute Lymphoblastic Leukemia.	MTOR
30733891	10.1186/s40164-019-0126-0	Mantle cell lymphoma and its management: where are we now?	MTOR
30720463	10.1172/JCI98288	Follicular lymphoma-associated mutations in vacuolar ATPase ATP6V1B2 activate autophagic flux and mTOR.	MTOR
30718665	10.1038/s41598-018-37666-5	Oxo-aglaiastatin-Mediated Inhibition of Translation Initiation.	MTOR
30702500	10.1097/CAD.0000000000000756	Sinensetin induces apoptosis and autophagy in the treatment of human T-cell lymphoma.	MTOR
30688831	10.1097/MPH.0000000000001425	Evaluation of Insulin-mediated Regulation of AKT Signaling in Childhood Acute Lymphoblastic Leukemia.	MTOR
30684308	10.1111/vco.12460	Canine CD4+ T-cell lymphoma identified by flow cytometry exhibits a consistent histomorphology and gene expression profile.	MTOR
30680072	10.18632/oncotarget.26428	Targeted therapies for advanced non-small cell lung cancer.	MTOR
30649751	10.1007/s40264-018-0778-4	Safety and Tolerability of Phosphatidylinositol-3-Kinase (PI3K) Inhibitors in Oncology.	MTOR
30642353	10.1186/s13045-018-0692-3	Long non-coding RNAs defining major subtypes of B cell precursor acute lymphoblastic leukemia.	MTOR
30594149	10.1186/s12868-018-0482-4	Rapamycin treatment increases hippocampal cell viability in an mTOR-independent manner during exposure to hypoxia mimetic, cobalt chloride.	MTOR
30569126	10.3892/mmr.2018.9737	Ferulic acid ameliorates cerebral infarction by activating Akt/mTOR/4E‑BP1/Bcl‑2 anti‑apoptotic signaling in the penumbral cortex following permanent cerebral ischemia in rats.	MTOR
30564554	10.3389/fonc.2018.00556	Metabolic Reprogramming of Non-Hodgkin's B-Cell Lymphomas and Potential Therapeutic Strategies.	MTOR
30563887	10.1158/0008-5472.CAN-18-1617	Inhibition of Notch Signaling Enhances Chemosensitivity in B-cell Precursor Acute Lymphoblastic Leukemia.	MTOR
30556337	10.1002/jcb.28093	MEG3 affects the progression and chemoresistance of T-cell lymphoblastic lymphoma by suppressing epithelial-mesenchymal transition via the PI3K/mTOR pathway.	MTOR
30549430	10.1111/ajt.15216	Dual blockade of the PI3K/Akt/mTOR pathway inhibits posttransplant Epstein-Barr virus B cell lymphomas and promotes allograft survival.	MTOR
30524948	10.1002/2211-5463.12538	Establishment and characterization of a novel vincristine-resistant diffuse large B-cell lymphoma cell line containing the 8q24 homogeneously staining region.	MTOR
30535452	10.3892/or.2018.6917	Potential efficacy and prognosis of silencing the CRLF2‑mediated AKT/mTOR pathway in pediatric acute B‑cell lymphoblastic leukemia.	MTOR
30528730	10.1016/j.bbrc.2018.12.004	Phosphodiesterase 4B is an effective therapeutic target in colorectal cancer.	MTOR
30518812	10.1038/s41375-018-0305-8	Blood and skin-derived Sezary cells: differences in proliferation-index, activation of PI3K/AKT/mTORC1 pathway and its prognostic relevance.	MTOR
30450663	10.1002/jcb.28038	Activation of the mammalian target of rapamycin signaling pathway underlies a novel inhibitory role of ring finger protein 182 in ventricular remodeling after myocardial ischemia-reperfusion injury.	MTOR
